% time	cellId	IMSI	frame	sframe	RNTI	mcs	size
6.178	1	12	618	9	14	28	9422
6.179	1	5	618	10	4	28	9422
6.18	1	5	619	1	4	28	9422
6.181	1	5	619	2	4	28	9422
6.182	1	5	619	3	4	28	9422
6.183	1	5	619	4	4	28	9422
6.184	1	5	619	5	4	28	9422
6.185	1	5	619	6	4	28	9422
6.186	1	5	619	7	4	28	9422
6.187	1	5	619	8	4	28	9422
6.188	1	5	619	9	4	28	9422
6.189	1	5	619	10	4	28	9422
6.19	1	5	620	1	4	28	9422
6.191	1	5	620	2	4	28	9422
6.192	1	5	620	3	4	28	9422
6.193	1	5	620	4	4	28	9422
6.194	1	5	620	5	4	28	9422
6.195	1	5	620	6	4	28	9422
6.196	1	5	620	7	4	28	9422
6.197	1	5	620	8	4	28	9422
6.198	1	5	620	9	4	28	9422
6.199	1	5	620	10	4	28	9422
6.2	1	5	621	1	4	28	9422
6.201	1	5	621	2	4	28	9422
6.202	1	5	621	3	4	28	9422
6.203	1	5	621	4	4	28	9422
6.204	1	5	621	5	4	28	9422
6.205	1	5	621	6	4	28	9422
6.206	1	5	621	7	4	28	9422
6.207	1	5	621	8	4	28	9422
6.208	1	5	621	9	4	28	9422
6.209	1	5	621	10	4	28	9422
6.21	1	5	622	1	4	28	9422
6.211	1	5	622	2	4	28	9422
6.212	1	5	622	3	4	28	9422
6.213	1	5	622	4	4	28	9422
6.214	1	5	622	5	4	28	9422
6.215	1	5	622	6	4	28	9422
6.216	1	5	622	7	4	28	9422
6.217	1	5	622	8	4	28	9422
6.218	1	5	622	9	4	28	9422
6.219	1	5	622	10	4	28	9422
6.22	1	5	623	1	4	28	9422
6.221	1	5	623	2	4	28	9422
6.222	1	5	623	3	4	28	9422
6.223	1	5	623	4	4	28	9422
6.224	1	5	623	5	4	28	9422
6.225	1	5	623	6	4	28	9422
6.226	1	5	623	7	4	28	9422
6.227	1	5	623	8	4	28	9422
6.228	1	5	623	9	4	28	9422
6.229	1	5	623	10	4	28	9422
6.23	1	5	624	1	4	28	9422
6.231	1	5	624	2	4	28	9422
6.232	1	5	624	3	4	28	9422
6.233	1	5	624	4	4	28	9422
6.234	1	5	624	5	4	28	9422
6.235	1	5	624	6	4	28	9422
6.236	1	5	624	7	4	28	9422
6.237	1	5	624	8	4	28	9422
6.238	1	5	624	9	4	28	9422
6.239	1	5	624	10	4	28	9422
6.24	1	3	625	1	2	28	4587
6.24	1	5	625	1	4	28	4587
6.241	1	5	625	2	4	28	9422
6.242	1	5	625	3	4	28	9422
6.243	1	5	625	4	4	28	9422
6.244	1	5	625	5	4	28	9422
6.245	1	5	625	6	4	28	9422
6.246	1	5	625	7	4	28	9422
6.247	1	5	625	8	4	28	9422
6.248	1	6	625	9	9	28	9422
6.249	1	6	625	10	9	28	9422
6.25	1	6	626	1	9	28	9422
6.251	1	6	626	2	9	28	9422
6.252	1	6	626	3	9	28	9422
6.253	1	6	626	4	9	28	9422
6.254	1	6	626	5	9	28	9422
6.255	1	6	626	6	9	28	9422
6.256	1	6	626	7	9	28	9422
6.257	1	6	626	8	9	28	9422
6.258	1	6	626	9	9	28	9422
6.259	1	6	626	10	9	28	9422
6.26	1	6	627	1	9	28	9422
6.261	1	6	627	2	9	28	9422
6.262	1	13	627	3	3	28	9422
6.263	1	13	627	4	3	28	9422
6.264	1	13	627	5	3	28	9422
6.265	1	13	627	6	3	28	9422
6.266	1	13	627	7	3	28	9422
6.267	1	13	627	8	3	28	9422
6.268	1	13	627	9	3	28	9422
6.269	1	13	627	10	3	28	9422
6.27	1	13	628	1	3	28	9422
6.271	1	13	628	2	3	28	9422
6.272	1	13	628	3	3	28	9422
6.273	1	13	628	4	3	28	9422
6.274	1	13	628	5	3	28	9422
6.275	1	13	628	6	3	28	9422
6.276	1	4	628	7	13	28	9422
6.277	1	4	628	8	13	28	9422
6.278	1	4	628	9	13	28	9422
6.279	1	4	628	10	13	28	9422
6.28	1	4	629	1	13	28	9422
6.281	1	4	629	2	13	28	9422
6.282	1	4	629	3	13	28	9422
6.283	1	4	629	4	13	28	9422
6.284	1	4	629	5	13	28	9422
6.285	1	4	629	6	13	28	9422
6.286	1	4	629	7	13	28	9422
6.287	1	4	629	8	13	28	9422
6.288	1	4	629	9	13	28	9422
6.289	1	4	629	10	13	28	9422
6.29	1	4	630	1	13	28	9422
6.291	1	4	630	2	13	28	9422
6.292	1	4	630	3	13	28	9422
6.293	1	4	630	4	13	28	9422
6.294	1	4	630	5	13	28	9422
6.295	1	4	630	6	13	28	9422
6.296	1	4	630	7	13	28	9422
6.297	1	4	630	8	13	28	9422
6.298	1	4	630	9	13	28	9422
6.299	1	4	630	10	13	28	9422
6.3	1	4	631	1	13	28	9422
6.301	1	4	631	2	13	28	9422
6.302	1	4	631	3	13	28	9422
6.303	1	4	631	4	13	28	9422
6.304	1	4	631	5	13	28	9422
6.305	1	4	631	6	13	28	9422
6.306	1	4	631	7	13	28	9422
6.307	1	4	631	8	13	28	9422
6.308	1	4	631	9	13	28	9422
6.309	1	10	631	10	8	28	4587
6.309	1	4	631	10	13	28	4587
6.31	1	4	632	1	13	28	9422
6.311	1	4	632	2	13	28	9422
6.312	1	4	632	3	13	28	9422
6.313	1	4	632	4	13	28	9422
6.314	1	4	632	5	13	28	9422
6.315	1	4	632	6	13	28	9422
6.316	1	4	632	7	13	28	9422
6.317	1	4	632	8	13	28	9422
6.318	1	4	632	9	13	28	9422
6.319	1	4	632	10	13	28	9422
6.32	1	4	633	1	13	28	9422
6.321	1	4	633	2	13	28	9422
6.322	1	4	633	3	13	28	9422
6.323	1	4	633	4	13	28	9422
6.324	1	4	633	5	13	28	9422
6.325	1	4	633	6	13	28	9422
6.326	1	4	633	7	13	28	9422
6.327	1	4	633	8	13	28	9422
6.328	1	4	633	9	13	28	9422
6.329	1	4	633	10	13	28	9422
6.33	1	4	634	1	13	28	9422
6.331	1	4	634	2	13	28	9422
6.332	1	4	634	3	13	28	9422
6.333	1	4	634	4	13	28	9422
6.334	1	4	634	5	13	28	9422
6.335	1	4	634	6	13	28	9422
6.336	1	4	634	7	13	28	9422
6.337	1	4	634	8	13	28	9422
6.338	1	4	634	9	13	28	9422
6.339	1	4	634	10	13	28	9422
6.34	1	4	635	1	13	28	9422
6.341	1	4	635	2	13	28	9422
6.342	1	4	635	3	13	28	9422
6.343	1	4	635	4	13	28	9422
6.344	1	4	635	5	13	28	9422
6.345	1	15	635	6	5	28	9422
6.346	1	15	635	7	5	28	9422
6.347	1	15	635	8	5	28	9422
6.348	1	15	635	9	5	28	9422
6.349	1	15	635	10	5	28	9422
6.35	1	15	636	1	5	28	9422
6.351	1	15	636	2	5	28	9422
6.352	1	15	636	3	5	28	9422
6.353	1	15	636	4	5	28	9422
6.354	1	15	636	5	5	28	9422
6.355	1	15	636	6	5	28	9422
6.356	1	15	636	7	5	28	9422
6.357	1	15	636	8	5	28	9422
6.358	1	15	636	9	5	28	9422
6.359	1	15	636	10	5	28	9422
6.36	1	15	637	1	5	28	9422
6.361	1	15	637	2	5	28	9422
6.362	1	15	637	3	5	28	9422
6.363	1	15	637	4	5	28	9422
6.364	1	15	637	5	5	28	9422
6.365	1	15	637	6	5	28	9422
6.366	1	15	637	7	5	28	9422
6.367	1	15	637	8	5	28	9422
6.368	1	15	637	9	5	28	9422
6.369	1	15	637	10	5	28	9422
6.37	1	15	638	1	5	28	9422
6.371	1	15	638	2	5	28	9422
6.372	1	15	638	3	5	28	9422
6.373	1	15	638	4	5	28	9422
6.374	1	15	638	5	5	28	9422
6.375	1	15	638	6	5	28	9422
6.376	1	15	638	7	5	28	9422
6.377	1	15	638	8	5	28	9422
6.378	1	15	638	9	5	28	9422
6.379	1	12	638	10	14	28	4587
6.379	1	15	638	10	5	28	4587
6.38	1	15	639	1	5	28	9422
6.381	1	15	639	2	5	28	9422
6.382	1	15	639	3	5	28	9422
6.383	1	15	639	4	5	28	9422
6.384	1	15	639	5	5	28	9422
6.385	1	15	639	6	5	28	9422
6.386	1	15	639	7	5	28	9422
6.387	1	15	639	8	5	28	9422
6.388	1	15	639	9	5	28	9422
6.389	1	15	639	10	5	28	9422
6.39	1	15	640	1	5	28	9422
6.391	1	15	640	2	5	28	9422
6.392	1	15	640	3	5	28	9422
6.393	1	15	640	4	5	28	9422
6.394	1	15	640	5	5	28	9422
6.395	1	15	640	6	5	28	9422
6.396	1	15	640	7	5	28	9422
6.397	1	15	640	8	5	28	9422
6.398	1	15	640	9	5	28	9422
6.399	1	15	640	10	5	28	9422
6.4	1	15	641	1	5	28	9422
6.401	1	15	641	2	5	28	9422
6.402	1	15	641	3	5	28	9422
6.403	1	15	641	4	5	28	9422
6.404	1	15	641	5	5	28	9422
6.405	1	15	641	6	5	28	9422
6.406	1	15	641	7	5	28	9422
6.407	1	15	641	8	5	28	9422
6.408	1	15	641	9	5	28	9422
6.409	1	15	641	10	5	28	9422
6.41	1	15	642	1	5	28	9422
6.411	1	15	642	2	5	28	9422
6.412	1	15	642	3	5	28	9422
6.413	1	15	642	4	5	28	9422
6.414	1	11	642	5	12	28	9422
6.415	1	11	642	6	12	28	9422
6.416	1	11	642	7	12	28	9422
6.417	1	11	642	8	12	28	9422
6.418	1	11	642	9	12	28	9422
6.419	1	11	642	10	12	28	9422
6.42	1	11	643	1	12	28	9422
6.421	1	11	643	2	12	28	9422
6.422	1	11	643	3	12	28	9422
6.423	1	11	643	4	12	28	9422
6.424	1	11	643	5	12	28	9422
6.425	1	11	643	6	12	28	9422
6.426	1	11	643	7	12	28	9422
6.427	1	11	643	8	12	28	9422
6.428	1	11	643	9	12	28	9422
6.429	1	11	643	10	12	28	9422
6.43	1	11	644	1	12	28	9422
6.431	1	11	644	2	12	28	9422
6.432	1	11	644	3	12	28	9422
6.433	1	11	644	4	12	28	9422
6.434	1	11	644	5	12	28	9422
6.435	1	11	644	6	12	28	9422
6.436	1	11	644	7	12	28	9422
6.437	1	11	644	8	12	28	9422
6.438	1	11	644	9	12	28	9422
6.439	1	11	644	10	12	28	9422
6.44	1	11	645	1	12	28	9422
6.441	1	11	645	2	12	28	9422
6.442	1	11	645	3	12	28	9422
6.443	1	11	645	4	12	28	9422
6.444	1	11	645	5	12	28	9422
6.445	1	11	645	6	12	28	9422
6.446	1	11	645	7	12	28	9422
6.447	1	11	645	8	12	28	9422
6.448	1	5	645	9	4	28	4587
6.448	1	11	645	9	12	28	4587
6.449	1	11	645	10	12	28	9422
6.45	1	11	646	1	12	28	9422
6.451	1	11	646	2	12	28	9422
6.452	1	11	646	3	12	28	9422
6.453	1	11	646	4	12	28	9422
6.454	1	11	646	5	12	28	9422
6.455	1	11	646	6	12	28	9422
6.456	1	11	646	7	12	28	9422
6.457	1	11	646	8	12	28	9422
6.458	1	11	646	9	12	28	9422
6.459	1	11	646	10	12	28	9422
6.46	1	11	647	1	12	28	9422
6.461	1	11	647	2	12	28	9422
6.462	1	11	647	3	12	28	9422
6.463	1	11	647	4	12	28	9422
6.464	1	11	647	5	12	28	9422
6.465	1	11	647	6	12	28	9422
6.466	1	11	647	7	12	28	9422
6.467	1	11	647	8	12	28	9422
6.468	1	11	647	9	12	28	9422
6.469	1	11	647	10	12	28	9422
6.47	1	11	648	1	12	28	9422
6.471	1	11	648	2	12	28	9422
6.472	1	11	648	3	12	28	9422
6.473	1	11	648	4	12	28	9422
6.474	1	11	648	5	12	28	9422
6.475	1	11	648	6	12	28	9422
6.476	1	11	648	7	12	28	9422
6.477	1	11	648	8	12	28	9422
6.478	1	11	648	9	12	28	9422
6.479	1	11	648	10	12	28	9422
6.48	1	11	649	1	12	28	9422
6.481	1	11	649	2	12	28	9422
6.482	1	11	649	3	12	28	9422
6.483	1	2	649	4	7	28	4587
6.483	1	11	649	4	12	28	4587
6.484	1	2	649	5	7	28	9422
6.485	1	2	649	6	7	28	9422
6.486	1	2	649	7	7	28	9422
6.487	1	2	649	8	7	28	9422
6.488	1	2	649	9	7	28	9422
6.489	1	2	649	10	7	28	9422
6.49	1	2	650	1	7	28	9422
6.491	1	2	650	2	7	28	9422
6.492	1	2	650	3	7	28	9422
6.493	1	2	650	4	7	28	9422
6.494	1	2	650	5	7	28	9422
6.495	1	2	650	6	7	28	9422
6.496	1	2	650	7	7	28	9422
6.497	1	2	650	8	7	28	9422
6.498	1	2	650	9	7	28	9422
6.499	1	2	650	10	7	28	9422
6.5	1	2	651	1	7	28	9422
6.501	1	2	651	2	7	28	9422
6.502	1	2	651	3	7	28	9422
6.503	1	2	651	4	7	28	9422
6.504	1	2	651	5	7	28	9422
6.505	1	2	651	6	7	28	9422
6.506	1	2	651	7	7	28	9422
6.507	1	2	651	8	7	28	9422
6.508	1	2	651	9	7	28	9422
6.509	1	2	651	10	7	28	9422
6.51	1	2	652	1	7	28	9422
6.511	1	2	652	2	7	28	9422
6.512	1	2	652	3	7	28	9422
6.513	1	2	652	4	7	28	9422
6.514	1	2	652	5	7	28	9422
6.515	1	2	652	6	7	28	9422
6.516	1	2	652	7	7	28	9422
6.517	1	2	652	8	7	28	9422
6.518	1	2	652	9	7	28	9422
6.519	1	2	652	10	7	28	9422
6.52	1	2	653	1	7	28	9422
6.521	1	2	653	2	7	28	9422
6.522	1	2	653	3	7	28	9422
6.523	1	2	653	4	7	28	9422
6.524	1	2	653	5	7	28	9422
6.525	1	2	653	6	7	28	9422
6.526	1	2	653	7	7	28	9422
6.527	1	2	653	8	7	28	9422
6.528	1	2	653	9	7	28	9422
6.529	1	2	653	10	7	28	9422
6.53	1	2	654	1	7	28	9422
6.531	1	2	654	2	7	28	9422
6.532	1	2	654	3	7	28	9422
6.533	1	2	654	4	7	28	9422
6.534	1	2	654	5	7	28	9422
6.535	1	2	654	6	7	28	9422
6.536	1	2	654	7	7	28	9422
6.537	1	2	654	8	7	28	9422
6.538	1	2	654	9	7	28	9422
6.539	1	2	654	10	7	28	9422
6.54	1	2	655	1	7	28	9422
6.541	1	2	655	2	7	28	9422
6.542	1	2	655	3	7	28	9422
6.543	1	2	655	4	7	28	9422
6.544	1	4	655	5	13	28	4587
6.544	1	2	655	5	7	28	4587
6.545	1	2	655	6	7	28	9422
6.546	1	2	655	7	7	28	9422
6.547	1	2	655	8	7	28	9422
6.548	1	2	655	9	7	28	9422
6.549	1	2	655	10	7	28	9422
6.55	1	2	656	1	7	28	9422
6.551	1	2	656	2	7	28	9422
6.552	1	2	656	3	7	28	9422
6.553	1	14	656	4	15	28	9422
6.554	1	14	656	5	15	28	9422
6.555	1	14	656	6	15	28	9422
6.556	1	14	656	7	15	28	9422
6.557	1	14	656	8	15	28	9422
6.558	1	14	656	9	15	28	9422
6.559	1	14	656	10	15	28	9422
6.56	1	14	657	1	15	28	9422
6.561	1	14	657	2	15	28	9422
6.562	1	14	657	3	15	28	9422
6.563	1	14	657	4	15	28	9422
6.564	1	14	657	5	15	28	9422
6.565	1	14	657	6	15	28	9422
6.566	1	14	657	7	15	28	9422
6.567	1	14	657	8	15	28	9422
6.568	1	14	657	9	15	28	9422
6.569	1	14	657	10	15	28	9422
6.57	1	14	658	1	15	28	9422
6.571	1	14	658	2	15	28	9422
6.572	1	14	658	3	15	28	9422
6.573	1	14	658	4	15	28	9422
6.574	1	14	658	5	15	28	9422
6.575	1	14	658	6	15	28	9422
6.576	1	14	658	7	15	28	9422
6.577	1	14	658	8	15	28	9422
6.578	1	14	658	9	15	28	9422
6.579	1	14	658	10	15	28	9422
6.58	1	14	659	1	15	28	9422
6.581	1	14	659	2	15	28	9422
6.582	1	14	659	3	15	28	9422
6.583	1	14	659	4	15	28	9422
6.584	1	14	659	5	15	28	9422
6.585	1	14	659	6	15	28	9422
6.586	1	14	659	7	15	28	9422
6.587	1	14	659	8	15	28	9422
6.588	1	14	659	9	15	28	9422
6.589	1	14	659	10	15	28	9422
6.59	1	14	660	1	15	28	9422
6.591	1	14	660	2	15	28	9422
6.592	1	14	660	3	15	28	9422
6.593	1	14	660	4	15	28	9422
6.594	1	14	660	5	15	28	9422
6.595	1	14	660	6	15	28	9422
6.596	1	14	660	7	15	28	9422
6.597	1	14	660	8	15	28	9422
6.598	1	14	660	9	15	28	9422
6.599	1	14	660	10	15	28	9422
6.6	1	14	661	1	15	28	9422
6.601	1	14	661	2	15	28	9422
6.602	1	14	661	3	15	28	9422
6.603	1	14	661	4	15	28	9422
6.604	1	14	661	5	15	28	9422
6.605	1	14	661	6	15	28	9422
6.606	1	14	661	7	15	28	9422
6.607	1	14	661	8	15	28	9422
6.608	1	14	661	9	15	28	9422
6.609	1	14	661	10	15	28	9422
6.61	1	14	662	1	15	28	9422
6.611	1	14	662	2	15	28	9422
6.612	1	14	662	3	15	28	9422
6.613	1	14	662	4	15	28	9422
6.614	1	15	662	5	5	28	4587
6.614	1	14	662	5	15	28	4587
6.615	1	14	662	6	15	28	9422
6.616	1	14	662	7	15	28	9422
6.617	1	14	662	8	15	28	9422
6.618	1	14	662	9	15	28	9422
6.619	1	14	662	10	15	28	9422
6.62	1	14	663	1	15	28	9422
6.621	1	14	663	2	15	28	9422
6.622	1	1	663	3	10	28	9422
6.623	1	1	663	4	10	28	9422
6.624	1	1	663	5	10	28	9422
6.625	1	1	663	6	10	28	9422
6.626	1	1	663	7	10	28	9422
6.627	1	1	663	8	10	28	9422
6.628	1	1	663	9	10	28	9422
6.629	1	1	663	10	10	28	9422
6.63	1	1	664	1	10	28	9422
6.631	1	1	664	2	10	28	9422
6.632	1	1	664	3	10	28	9422
6.633	1	1	664	4	10	28	9422
6.634	1	1	664	5	10	28	9422
6.635	1	1	664	6	10	28	9422
6.636	1	1	664	7	10	28	9422
6.637	1	1	664	8	10	28	9422
6.638	1	1	664	9	10	28	9422
6.639	1	1	664	10	10	28	9422
6.64	1	1	665	1	10	28	9422
6.641	1	1	665	2	10	28	9422
6.642	1	1	665	3	10	28	9422
6.643	1	1	665	4	10	28	9422
6.644	1	1	665	5	10	28	9422
6.645	1	1	665	6	10	28	9422
6.646	1	1	665	7	10	28	9422
6.647	1	1	665	8	10	28	9422
6.648	1	1	665	9	10	28	9422
6.649	1	1	665	10	10	28	9422
6.65	1	1	666	1	10	28	9422
6.651	1	1	666	2	10	28	9422
6.652	1	1	666	3	10	28	9422
6.653	1	1	666	4	10	28	9422
6.654	1	1	666	5	10	28	9422
6.655	1	1	666	6	10	28	9422
6.656	1	1	666	7	10	28	9422
6.657	1	1	666	8	10	28	9422
6.658	1	1	666	9	10	28	9422
6.659	1	1	666	10	10	28	9422
6.66	1	1	667	1	10	28	9422
6.661	1	1	667	2	10	28	9422
6.662	1	1	667	3	10	28	9422
6.663	1	1	667	4	10	28	9422
6.664	1	1	667	5	10	28	9422
6.665	1	1	667	6	10	28	9422
6.666	1	1	667	7	10	28	9422
6.667	1	1	667	8	10	28	9422
6.668	1	1	667	9	10	28	9422
6.669	1	1	667	10	10	28	9422
6.67	1	1	668	1	10	28	9422
6.671	1	1	668	2	10	28	9422
6.672	1	1	668	3	10	28	9422
6.673	1	1	668	4	10	28	9422
6.674	1	1	668	5	10	28	9422
6.675	1	1	668	6	10	28	9422
6.676	1	1	668	7	10	28	9422
6.677	1	1	668	8	10	28	9422
6.678	1	1	668	9	10	28	9422
6.679	1	1	668	10	10	28	9422
6.68	1	1	669	1	10	28	9422
6.681	1	1	669	2	10	28	9422
6.682	1	1	669	3	10	28	9422
6.683	1	11	669	4	12	28	4587
6.683	1	1	669	4	10	28	4587
6.684	1	1	669	5	10	28	9422
6.685	1	1	669	6	10	28	9422
6.686	1	1	669	7	10	28	9422
6.687	1	1	669	8	10	28	9422
6.688	1	1	669	9	10	28	9422
6.689	1	1	669	10	10	28	9422
6.69	1	1	670	1	10	28	9422
6.691	1	7	670	2	1	28	9422
6.692	1	7	670	3	1	28	9422
6.693	1	7	670	4	1	28	9422
6.694	1	7	670	5	1	28	9422
6.695	1	7	670	6	1	28	9422
6.696	1	7	670	7	1	28	9422
6.697	1	7	670	8	1	28	9422
6.698	1	7	670	9	1	28	9422
6.699	1	7	670	10	1	28	9422
6.7	1	7	671	1	1	28	9422
6.701	1	7	671	2	1	28	9422
6.702	1	7	671	3	1	28	9422
6.703	1	7	671	4	1	28	9422
6.704	1	7	671	5	1	28	9422
6.705	1	7	671	6	1	28	9422
6.706	1	7	671	7	1	28	9422
6.707	1	7	671	8	1	28	9422
6.708	1	7	671	9	1	28	9422
6.709	1	7	671	10	1	28	9422
6.71	1	7	672	1	1	28	9422
6.711	1	7	672	2	1	28	9422
6.712	1	7	672	3	1	28	9422
6.713	1	7	672	4	1	28	9422
6.714	1	7	672	5	1	28	9422
6.715	1	7	672	6	1	28	9422
6.716	1	7	672	7	1	28	9422
6.717	1	7	672	8	1	28	9422
6.718	1	7	672	9	1	28	9422
6.719	1	7	672	10	1	28	9422
6.72	1	7	673	1	1	28	9422
6.721	1	7	673	2	1	28	9422
6.722	1	7	673	3	1	28	9422
6.723	1	7	673	4	1	28	9422
6.724	1	7	673	5	1	28	9422
6.725	1	7	673	6	1	28	9422
6.726	1	7	673	7	1	28	9422
6.727	1	7	673	8	1	28	9422
6.728	1	7	673	9	1	28	9422
6.729	1	7	673	10	1	28	9422
6.73	1	7	674	1	1	28	9422
6.731	1	7	674	2	1	28	9422
6.732	1	7	674	3	1	28	9422
6.733	1	7	674	4	1	28	9422
6.734	1	7	674	5	1	28	9422
6.735	1	7	674	6	1	28	9422
6.736	1	7	674	7	1	28	9422
6.737	1	7	674	8	1	28	9422
6.738	1	7	674	9	1	28	9422
6.739	1	7	674	10	1	28	9422
6.74	1	7	675	1	1	28	9422
6.741	1	7	675	2	1	28	9422
6.742	1	7	675	3	1	28	9422
6.743	1	7	675	4	1	28	9422
6.744	1	7	675	5	1	28	9422
6.745	1	7	675	6	1	28	9422
6.746	1	7	675	7	1	28	9422
6.747	1	7	675	8	1	28	9422
6.748	1	7	675	9	1	28	9422
6.749	1	7	675	10	1	28	9422
6.75	1	7	676	1	1	28	9422
6.751	1	7	676	2	1	28	9422
6.752	1	2	676	3	7	28	4587
6.752	1	7	676	3	1	28	4587
6.753	1	7	676	4	1	28	9422
6.754	1	7	676	5	1	28	9422
6.755	1	7	676	6	1	28	9422
6.756	1	7	676	7	1	28	9422
6.757	1	7	676	8	1	28	9422
6.758	1	7	676	9	1	28	9422
6.759	1	7	676	10	1	28	9422
6.76	1	8	677	1	11	28	9422
6.761	1	8	677	2	11	28	9422
6.762	1	8	677	3	11	28	9422
6.763	1	8	677	4	11	28	9422
6.764	1	8	677	5	11	28	9422
6.765	1	8	677	6	11	28	9422
6.766	1	8	677	7	11	28	9422
6.767	1	8	677	8	11	28	9422
6.768	1	8	677	9	11	28	9422
6.769	1	8	677	10	11	28	9422
6.77	1	8	678	1	11	28	9422
6.771	1	8	678	2	11	28	9422
6.772	1	8	678	3	11	28	9422
6.773	1	8	678	4	11	28	9422
6.774	1	8	678	5	11	28	9422
6.775	1	8	678	6	11	28	9422
6.776	1	8	678	7	11	28	9422
6.777	1	8	678	8	11	28	9422
6.778	1	8	678	9	11	28	9422
6.779	1	8	678	10	11	28	9422
6.78	1	8	679	1	11	28	9422
6.781	1	8	679	2	11	28	9422
6.782	1	8	679	3	11	28	9422
6.783	1	8	679	4	11	28	9422
6.784	1	8	679	5	11	28	9422
6.785	1	8	679	6	11	28	9422
6.786	1	8	679	7	11	28	9422
6.787	1	8	679	8	11	28	9422
6.788	1	8	679	9	11	28	9422
6.789	1	8	679	10	11	28	9422
6.79	1	8	680	1	11	28	9422
6.791	1	8	680	2	11	28	9422
6.792	1	8	680	3	11	28	9422
6.793	1	8	680	4	11	28	9422
6.794	1	8	680	5	11	28	9422
6.795	1	8	680	6	11	28	9422
6.796	1	8	680	7	11	28	9422
6.797	1	8	680	8	11	28	9422
6.798	1	8	680	9	11	28	9422
6.799	1	8	680	10	11	28	9422
6.8	1	8	681	1	11	28	9422
6.801	1	8	681	2	11	28	9422
6.802	1	8	681	3	11	28	9422
6.803	1	8	681	4	11	28	9422
6.804	1	8	681	5	11	28	9422
6.805	1	8	681	6	11	28	9422
6.806	1	8	681	7	11	28	9422
6.807	1	8	681	8	11	28	9422
6.808	1	8	681	9	11	28	9422
6.809	1	8	681	10	11	28	9422
6.81	1	8	682	1	11	28	9422
6.811	1	8	682	2	11	28	9422
6.812	1	8	682	3	11	28	9422
6.813	1	8	682	4	11	28	9422
6.814	1	8	682	5	11	28	9422
6.815	1	8	682	6	11	28	9422
6.816	1	8	682	7	11	28	9422
6.817	1	8	682	8	11	28	9422
6.818	1	8	682	9	11	28	9422
6.819	1	8	682	10	11	28	9422
6.82	1	8	683	1	11	28	9422
6.821	1	8	683	2	11	28	9422
6.822	1	14	683	3	15	28	4587
6.822	1	8	683	3	11	28	4587
6.823	1	8	683	4	11	28	9422
6.824	1	8	683	5	11	28	9422
6.825	1	8	683	6	11	28	9422
6.826	1	8	683	7	11	28	9422
6.827	1	8	683	8	11	28	9422
6.828	1	8	683	9	11	28	9422
6.829	1	9	683	10	6	28	9422
6.83	1	9	684	1	6	28	9422
6.831	1	9	684	2	6	28	9422
6.832	1	9	684	3	6	28	9422
6.833	1	9	684	4	6	28	9422
6.834	1	9	684	5	6	28	9422
6.835	1	9	684	6	6	28	9422
6.836	1	9	684	7	6	28	9422
6.837	1	9	684	8	6	28	9422
6.838	1	9	684	9	6	28	9422
6.839	1	9	684	10	6	28	9422
6.84	1	9	685	1	6	28	9422
6.841	1	9	685	2	6	28	9422
6.842	1	9	685	3	6	28	9422
6.843	1	9	685	4	6	28	9422
6.844	1	9	685	5	6	28	9422
6.845	1	9	685	6	6	28	9422
6.846	1	9	685	7	6	28	9422
6.847	1	9	685	8	6	28	9422
6.848	1	9	685	9	6	28	9422
6.849	1	9	685	10	6	28	9422
6.85	1	9	686	1	6	28	9422
6.851	1	9	686	2	6	28	9422
6.852	1	9	686	3	6	28	9422
6.853	1	9	686	4	6	28	9422
6.854	1	9	686	5	6	28	9422
6.855	1	9	686	6	6	28	9422
6.856	1	9	686	7	6	28	9422
6.857	1	9	686	8	6	28	9422
6.858	1	9	686	9	6	28	9422
6.859	1	9	686	10	6	28	9422
6.86	1	9	687	1	6	28	9422
6.861	1	9	687	2	6	28	9422
6.862	1	9	687	3	6	28	9422
6.863	1	9	687	4	6	28	9422
6.864	1	9	687	5	6	28	9422
6.865	1	9	687	6	6	28	9422
6.866	1	9	687	7	6	28	9422
6.867	1	9	687	8	6	28	9422
6.868	1	9	687	9	6	28	9422
6.869	1	9	687	10	6	28	9422
6.87	1	9	688	1	6	28	9422
6.871	1	9	688	2	6	28	9422
6.872	1	9	688	3	6	28	9422
6.873	1	9	688	4	6	28	9422
6.874	1	9	688	5	6	28	9422
6.875	1	9	688	6	6	28	9422
6.876	1	9	688	7	6	28	9422
6.877	1	9	688	8	6	28	9422
6.878	1	9	688	9	6	28	9422
6.879	1	9	688	10	6	28	9422
6.88	1	9	689	1	6	28	9422
6.881	1	9	689	2	6	28	9422
6.882	1	9	689	3	6	28	9422
6.883	1	9	689	4	6	28	9422
6.884	1	9	689	5	6	28	9422
6.885	1	9	689	6	6	28	9422
6.886	1	9	689	7	6	28	9422
6.887	1	9	689	8	6	28	9422
6.888	1	9	689	9	6	28	9422
6.889	1	9	689	10	6	28	9422
6.89	1	9	690	1	6	28	9422
6.891	1	1	690	2	10	28	4587
6.891	1	9	690	2	6	28	4587
6.892	1	9	690	3	6	28	9422
6.893	1	9	690	4	6	28	9422
6.894	1	9	690	5	6	28	9422
6.895	1	9	690	6	6	28	9422
6.896	1	9	690	7	6	28	9422
6.897	1	9	690	8	6	28	9422
6.898	1	9	690	9	6	28	9422
6.899	1	3	690	10	2	28	9422
6.9	1	3	691	1	2	28	9422
6.901	1	3	691	2	2	28	9422
